Bandit,Reward,Algorithm
3063,3,epsilon_greedy
3064,3,epsilon_greedy
3065,3,epsilon_greedy
3066,3,epsilon_greedy
3067,3,epsilon_greedy
3068,3,epsilon_greedy
3069,3,epsilon_greedy
3070,3,epsilon_greedy
3071,3,epsilon_greedy
3072,3,epsilon_greedy
3073,3,epsilon_greedy
3074,3,epsilon_greedy
3075,3,epsilon_greedy
3076,3,epsilon_greedy
3077,3,epsilon_greedy
3078,3,epsilon_greedy
3079,3,epsilon_greedy
3080,3,epsilon_greedy
3081,3,epsilon_greedy
3082,3,epsilon_greedy
3083,3,epsilon_greedy
3084,3,epsilon_greedy
3085,3,epsilon_greedy
3086,3,epsilon_greedy
3087,3,epsilon_greedy
3088,3,epsilon_greedy
3089,3,epsilon_greedy
3090,3,epsilon_greedy
3091,3,epsilon_greedy
3092,3,epsilon_greedy
3093,3,epsilon_greedy
3094,3,epsilon_greedy
3095,3,epsilon_greedy
3096,3,epsilon_greedy
3097,3,epsilon_greedy
3098,3,epsilon_greedy
3099,3,epsilon_greedy
3100,3,epsilon_greedy
3101,3,epsilon_greedy
3102,3,epsilon_greedy
3103,3,epsilon_greedy
3104,3,epsilon_greedy
3105,3,epsilon_greedy
3106,3,epsilon_greedy
3107,3,epsilon_greedy
3108,3,epsilon_greedy
3109,3,epsilon_greedy
3110,3,epsilon_greedy
3111,3,epsilon_greedy
3112,3,epsilon_greedy
3113,3,epsilon_greedy
3114,3,epsilon_greedy
3115,3,epsilon_greedy
3116,3,epsilon_greedy
3117,3,epsilon_greedy
3118,3,epsilon_greedy
3119,3,epsilon_greedy
3120,3,epsilon_greedy
3121,3,epsilon_greedy
3122,3,epsilon_greedy
3123,3,epsilon_greedy
3124,3,epsilon_greedy
3125,3,epsilon_greedy
3126,3,epsilon_greedy
3127,3,epsilon_greedy
3128,3,epsilon_greedy
3129,3,epsilon_greedy
3130,3,epsilon_greedy
3131,3,epsilon_greedy
3132,3,epsilon_greedy
3133,3,epsilon_greedy
3134,3,epsilon_greedy
3135,3,epsilon_greedy
3136,3,epsilon_greedy
3137,3,epsilon_greedy
3138,3,epsilon_greedy
3139,3,epsilon_greedy
3140,3,epsilon_greedy
3141,3,epsilon_greedy
3142,3,epsilon_greedy
3143,3,epsilon_greedy
3144,3,epsilon_greedy
3145,3,epsilon_greedy
3146,3,epsilon_greedy
3147,3,epsilon_greedy
3148,3,epsilon_greedy
3149,3,epsilon_greedy
3150,3,epsilon_greedy
3151,3,epsilon_greedy
3152,3,epsilon_greedy
3153,3,epsilon_greedy
3154,3,epsilon_greedy
3155,3,epsilon_greedy
3156,3,epsilon_greedy
3157,3,epsilon_greedy
3158,3,epsilon_greedy
3159,3,epsilon_greedy
3160,3,epsilon_greedy
3161,3,epsilon_greedy
3162,3,epsilon_greedy
3163,3,epsilon_greedy
3164,3,epsilon_greedy
3165,3,epsilon_greedy
3166,3,epsilon_greedy
3167,3,epsilon_greedy
3168,3,epsilon_greedy
3169,3,epsilon_greedy
3170,3,epsilon_greedy
3171,3,epsilon_greedy
3172,3,epsilon_greedy
3173,3,epsilon_greedy
3174,3,epsilon_greedy
3175,3,epsilon_greedy
3176,3,epsilon_greedy
3177,3,epsilon_greedy
3178,3,epsilon_greedy
3179,3,epsilon_greedy
3180,3,epsilon_greedy
3181,3,epsilon_greedy
3182,3,epsilon_greedy
3183,3,epsilon_greedy
3184,3,epsilon_greedy
3185,3,epsilon_greedy
3186,3,epsilon_greedy
3187,3,epsilon_greedy
3188,3,epsilon_greedy
3189,3,epsilon_greedy
3190,3,epsilon_greedy
3191,3,epsilon_greedy
3192,3,epsilon_greedy
3193,3,epsilon_greedy
3194,3,epsilon_greedy
3195,3,epsilon_greedy
3196,3,epsilon_greedy
3197,3,epsilon_greedy
3198,3,epsilon_greedy
3199,3,epsilon_greedy
3200,3,epsilon_greedy
3201,3,epsilon_greedy
3202,3,epsilon_greedy
3203,3,epsilon_greedy
3204,3,epsilon_greedy
3205,3,epsilon_greedy
3206,3,epsilon_greedy
3207,3,epsilon_greedy
3208,3,epsilon_greedy
3209,3,epsilon_greedy
3210,3,epsilon_greedy
3211,3,epsilon_greedy
3212,3,epsilon_greedy
3213,3,epsilon_greedy
3214,3,epsilon_greedy
3215,3,epsilon_greedy
3216,3,epsilon_greedy
3217,3,epsilon_greedy
3218,3,epsilon_greedy
3219,3,epsilon_greedy
3220,3,epsilon_greedy
3221,3,epsilon_greedy
3222,3,epsilon_greedy
3223,3,epsilon_greedy
3224,3,epsilon_greedy
3225,3,epsilon_greedy
3226,3,epsilon_greedy
3227,3,epsilon_greedy
3228,3,epsilon_greedy
3229,3,epsilon_greedy
3230,3,epsilon_greedy
3231,3,epsilon_greedy
3232,3,epsilon_greedy
3233,3,epsilon_greedy
3234,3,epsilon_greedy
3235,3,epsilon_greedy
3236,3,epsilon_greedy
3237,3,epsilon_greedy
3238,3,epsilon_greedy
3239,3,epsilon_greedy
3240,3,epsilon_greedy
3241,3,epsilon_greedy
3242,3,epsilon_greedy
3243,3,epsilon_greedy
3244,3,epsilon_greedy
3245,3,epsilon_greedy
3246,3,epsilon_greedy
3247,3,epsilon_greedy
3248,3,epsilon_greedy
3249,3,epsilon_greedy
3250,3,epsilon_greedy
3251,3,epsilon_greedy
3252,3,epsilon_greedy
3253,3,epsilon_greedy
3254,3,epsilon_greedy
3255,3,epsilon_greedy
3256,3,epsilon_greedy
3257,3,epsilon_greedy
3258,3,epsilon_greedy
3259,3,epsilon_greedy
3260,3,epsilon_greedy
3261,3,epsilon_greedy
3262,3,epsilon_greedy
3263,3,epsilon_greedy
3264,3,epsilon_greedy
3265,3,epsilon_greedy
3266,3,epsilon_greedy
3267,3,epsilon_greedy
3268,3,epsilon_greedy
3269,3,epsilon_greedy
3270,3,epsilon_greedy
3271,3,epsilon_greedy
3272,3,epsilon_greedy
3273,3,epsilon_greedy
3274,3,epsilon_greedy
3275,3,epsilon_greedy
3276,3,epsilon_greedy
3277,3,epsilon_greedy
3278,3,epsilon_greedy
3279,3,epsilon_greedy
3280,3,epsilon_greedy
3281,3,epsilon_greedy
3282,3,epsilon_greedy
3283,3,epsilon_greedy
3284,3,epsilon_greedy
3285,3,epsilon_greedy
3286,3,epsilon_greedy
3287,3,epsilon_greedy
3288,3,epsilon_greedy
3289,3,epsilon_greedy
3290,3,epsilon_greedy
3291,3,epsilon_greedy
3292,3,epsilon_greedy
3293,3,epsilon_greedy
3294,3,epsilon_greedy
3295,3,epsilon_greedy
3296,3,epsilon_greedy
3297,3,epsilon_greedy
3298,3,epsilon_greedy
3299,3,epsilon_greedy
3300,3,epsilon_greedy
3301,3,epsilon_greedy
3302,3,epsilon_greedy
3303,3,epsilon_greedy
3304,3,epsilon_greedy
3305,3,epsilon_greedy
3306,3,epsilon_greedy
3307,3,epsilon_greedy
3308,3,epsilon_greedy
3309,3,epsilon_greedy
3310,3,epsilon_greedy
3311,3,epsilon_greedy
3312,3,epsilon_greedy
3313,3,epsilon_greedy
3314,3,epsilon_greedy
3315,3,epsilon_greedy
3316,3,epsilon_greedy
3317,3,epsilon_greedy
3318,3,epsilon_greedy
3319,3,epsilon_greedy
3320,3,epsilon_greedy
3321,3,epsilon_greedy
3322,3,epsilon_greedy
3323,3,epsilon_greedy
3324,3,epsilon_greedy
3325,3,epsilon_greedy
3326,3,epsilon_greedy
3327,3,epsilon_greedy
3328,3,epsilon_greedy
3329,3,epsilon_greedy
3330,3,epsilon_greedy
3331,3,epsilon_greedy
3332,3,epsilon_greedy
3333,3,epsilon_greedy
3334,3,epsilon_greedy
3335,3,epsilon_greedy
3336,3,epsilon_greedy
3337,3,epsilon_greedy
3338,3,epsilon_greedy
3339,3,epsilon_greedy
3340,3,epsilon_greedy
3341,3,epsilon_greedy
3342,3,epsilon_greedy
3343,3,epsilon_greedy
3344,3,epsilon_greedy
3345,3,epsilon_greedy
3346,3,epsilon_greedy
3347,3,epsilon_greedy
3348,3,epsilon_greedy
3349,3,epsilon_greedy
3350,3,epsilon_greedy
3351,3,epsilon_greedy
3352,3,epsilon_greedy
3353,3,epsilon_greedy
3354,3,epsilon_greedy
3355,3,epsilon_greedy
3356,3,epsilon_greedy
3357,3,epsilon_greedy
3358,3,epsilon_greedy
3359,3,epsilon_greedy
3360,3,epsilon_greedy
3361,3,epsilon_greedy
3362,3,epsilon_greedy
3363,3,epsilon_greedy
3364,3,epsilon_greedy
3365,3,epsilon_greedy
3366,3,epsilon_greedy
3367,3,epsilon_greedy
3368,3,epsilon_greedy
3369,3,epsilon_greedy
3370,3,epsilon_greedy
3371,3,epsilon_greedy
3372,3,epsilon_greedy
3373,3,epsilon_greedy
3374,3,epsilon_greedy
3375,3,epsilon_greedy
3376,3,epsilon_greedy
3377,3,epsilon_greedy
3378,3,epsilon_greedy
3379,3,epsilon_greedy
3380,3,epsilon_greedy
3381,3,epsilon_greedy
3382,3,epsilon_greedy
3383,3,epsilon_greedy
3384,3,epsilon_greedy
3385,3,epsilon_greedy
3386,3,epsilon_greedy
3387,3,epsilon_greedy
3388,3,epsilon_greedy
3389,3,epsilon_greedy
3390,3,epsilon_greedy
3391,3,epsilon_greedy
3392,3,epsilon_greedy
3393,3,epsilon_greedy
3394,3,epsilon_greedy
3395,3,epsilon_greedy
3396,3,epsilon_greedy
3397,3,epsilon_greedy
3398,3,epsilon_greedy
3399,3,epsilon_greedy
3400,3,epsilon_greedy
3401,3,epsilon_greedy
3402,3,epsilon_greedy
3403,3,epsilon_greedy
3404,3,epsilon_greedy
3405,3,epsilon_greedy
3406,3,epsilon_greedy
3407,3,epsilon_greedy
3408,3,epsilon_greedy
3409,3,epsilon_greedy
3410,3,epsilon_greedy
3411,3,epsilon_greedy
3412,3,epsilon_greedy
3413,3,epsilon_greedy
3414,3,epsilon_greedy
3415,3,epsilon_greedy
3416,3,epsilon_greedy
3417,3,epsilon_greedy
3418,3,epsilon_greedy
3419,3,epsilon_greedy
3420,3,epsilon_greedy
3421,3,epsilon_greedy
3422,3,epsilon_greedy
3423,3,epsilon_greedy
3424,3,epsilon_greedy
3425,3,epsilon_greedy
3426,3,epsilon_greedy
3427,3,epsilon_greedy
3428,3,epsilon_greedy
3429,3,epsilon_greedy
3430,3,epsilon_greedy
3431,3,epsilon_greedy
3432,3,epsilon_greedy
3433,3,epsilon_greedy
3434,3,epsilon_greedy
3435,3,epsilon_greedy
3436,3,epsilon_greedy
3437,3,epsilon_greedy
3438,3,epsilon_greedy
3439,3,epsilon_greedy
3440,3,epsilon_greedy
3441,3,epsilon_greedy
3442,3,epsilon_greedy
3443,3,epsilon_greedy
3444,3,epsilon_greedy
3445,3,epsilon_greedy
3446,3,epsilon_greedy
3447,3,epsilon_greedy
3448,3,epsilon_greedy
3449,3,epsilon_greedy
3450,3,epsilon_greedy
3451,3,epsilon_greedy
3452,3,epsilon_greedy
3453,3,epsilon_greedy
3454,3,epsilon_greedy
3455,3,epsilon_greedy
3456,3,epsilon_greedy
3457,3,epsilon_greedy
3458,3,epsilon_greedy
3459,3,epsilon_greedy
3460,3,epsilon_greedy
3461,3,epsilon_greedy
3462,3,epsilon_greedy
3463,3,epsilon_greedy
3464,3,epsilon_greedy
3465,3,epsilon_greedy
3466,3,epsilon_greedy
3467,3,epsilon_greedy
3468,3,epsilon_greedy
3469,3,epsilon_greedy
3470,3,epsilon_greedy
3471,3,epsilon_greedy
3472,3,epsilon_greedy
3473,3,epsilon_greedy
3474,3,epsilon_greedy
3475,3,epsilon_greedy
3476,3,epsilon_greedy
3477,3,epsilon_greedy
3478,1,epsilon_greedy
3479,3,epsilon_greedy
3480,3,epsilon_greedy
3481,3,epsilon_greedy
3482,3,epsilon_greedy
3483,3,epsilon_greedy
3484,3,epsilon_greedy
3485,3,epsilon_greedy
3486,3,epsilon_greedy
3487,3,epsilon_greedy
3488,3,epsilon_greedy
3489,3,epsilon_greedy
3490,3,epsilon_greedy
3491,3,epsilon_greedy
3492,3,epsilon_greedy
3493,3,epsilon_greedy
3494,3,epsilon_greedy
3495,3,epsilon_greedy
3496,3,epsilon_greedy
3497,3,epsilon_greedy
3498,3,epsilon_greedy
3499,3,epsilon_greedy
3500,3,epsilon_greedy
3501,3,epsilon_greedy
3502,3,epsilon_greedy
3503,3,epsilon_greedy
3504,3,epsilon_greedy
3505,3,epsilon_greedy
3506,3,epsilon_greedy
3507,3,epsilon_greedy
3508,3,epsilon_greedy
3509,3,epsilon_greedy
3510,3,epsilon_greedy
3511,3,epsilon_greedy
3512,3,epsilon_greedy
3513,3,epsilon_greedy
3514,3,epsilon_greedy
3515,3,epsilon_greedy
3516,3,epsilon_greedy
3517,3,epsilon_greedy
3518,3,epsilon_greedy
3519,3,epsilon_greedy
3520,3,epsilon_greedy
3521,3,epsilon_greedy
3522,3,epsilon_greedy
3523,3,epsilon_greedy
3524,3,epsilon_greedy
3525,3,epsilon_greedy
3526,3,epsilon_greedy
3527,3,epsilon_greedy
3528,3,epsilon_greedy
3529,3,epsilon_greedy
3530,3,epsilon_greedy
3531,3,epsilon_greedy
3532,3,epsilon_greedy
3533,3,epsilon_greedy
3534,3,epsilon_greedy
3535,3,epsilon_greedy
3536,3,epsilon_greedy
3537,3,epsilon_greedy
3538,3,epsilon_greedy
3539,3,epsilon_greedy
3540,3,epsilon_greedy
3541,3,epsilon_greedy
3542,3,epsilon_greedy
3543,3,epsilon_greedy
3544,3,epsilon_greedy
3545,3,epsilon_greedy
3546,3,epsilon_greedy
3547,3,epsilon_greedy
3548,3,epsilon_greedy
3549,3,epsilon_greedy
3550,3,epsilon_greedy
3551,3,epsilon_greedy
3552,3,epsilon_greedy
3553,3,epsilon_greedy
3554,3,epsilon_greedy
3555,3,epsilon_greedy
3556,3,epsilon_greedy
3557,3,epsilon_greedy
3558,3,epsilon_greedy
3559,3,epsilon_greedy
3560,3,epsilon_greedy
3561,3,epsilon_greedy
3562,3,epsilon_greedy
3563,3,epsilon_greedy
3564,3,epsilon_greedy
3565,3,epsilon_greedy
3566,3,epsilon_greedy
3567,3,epsilon_greedy
3568,3,epsilon_greedy
3569,3,epsilon_greedy
3570,3,epsilon_greedy
3571,3,epsilon_greedy
3572,3,epsilon_greedy
3573,3,epsilon_greedy
3574,3,epsilon_greedy
3575,3,epsilon_greedy
3576,3,epsilon_greedy
3577,3,epsilon_greedy
3578,3,epsilon_greedy
3579,3,epsilon_greedy
3580,3,epsilon_greedy
3581,3,epsilon_greedy
3582,3,epsilon_greedy
3583,3,epsilon_greedy
3584,3,epsilon_greedy
3585,3,epsilon_greedy
3586,3,epsilon_greedy
3587,3,epsilon_greedy
3588,3,epsilon_greedy
3589,3,epsilon_greedy
3590,3,epsilon_greedy
3591,3,epsilon_greedy
3592,3,epsilon_greedy
3593,3,epsilon_greedy
3594,3,epsilon_greedy
3595,3,epsilon_greedy
3596,3,epsilon_greedy
3597,3,epsilon_greedy
3598,3,epsilon_greedy
3599,3,epsilon_greedy
3600,3,epsilon_greedy
3601,3,epsilon_greedy
3602,3,epsilon_greedy
3603,3,epsilon_greedy
3604,3,epsilon_greedy
3605,3,epsilon_greedy
3606,3,epsilon_greedy
3607,3,epsilon_greedy
3608,3,epsilon_greedy
3609,3,epsilon_greedy
3610,3,epsilon_greedy
3611,3,epsilon_greedy
3612,3,epsilon_greedy
3613,3,epsilon_greedy
3614,3,epsilon_greedy
3615,3,epsilon_greedy
3616,3,epsilon_greedy
3617,3,epsilon_greedy
3618,3,epsilon_greedy
3619,3,epsilon_greedy
3620,3,epsilon_greedy
3621,3,epsilon_greedy
3622,3,epsilon_greedy
3623,3,epsilon_greedy
3624,3,epsilon_greedy
3625,3,epsilon_greedy
3626,3,epsilon_greedy
3627,3,epsilon_greedy
3628,3,epsilon_greedy
3629,3,epsilon_greedy
3630,3,epsilon_greedy
3631,3,epsilon_greedy
3632,3,epsilon_greedy
3633,3,epsilon_greedy
3634,3,epsilon_greedy
3635,3,epsilon_greedy
3636,3,epsilon_greedy
3637,3,epsilon_greedy
3638,3,epsilon_greedy
3639,3,epsilon_greedy
3640,3,epsilon_greedy
3641,3,epsilon_greedy
3642,3,epsilon_greedy
3643,3,epsilon_greedy
3644,3,epsilon_greedy
3645,3,epsilon_greedy
3646,3,epsilon_greedy
3647,3,epsilon_greedy
3648,3,epsilon_greedy
3649,3,epsilon_greedy
3650,3,epsilon_greedy
3651,3,epsilon_greedy
3652,3,epsilon_greedy
3653,3,epsilon_greedy
3654,3,epsilon_greedy
3655,3,epsilon_greedy
3656,3,epsilon_greedy
3657,3,epsilon_greedy
3658,3,epsilon_greedy
3659,3,epsilon_greedy
3660,3,epsilon_greedy
3661,3,epsilon_greedy
3662,3,epsilon_greedy
3663,3,epsilon_greedy
3664,3,epsilon_greedy
3665,3,epsilon_greedy
3666,3,epsilon_greedy
3667,3,epsilon_greedy
3668,3,epsilon_greedy
3669,3,epsilon_greedy
3670,3,epsilon_greedy
3671,3,epsilon_greedy
3672,3,epsilon_greedy
3673,3,epsilon_greedy
3674,3,epsilon_greedy
3675,3,epsilon_greedy
3676,3,epsilon_greedy
3677,3,epsilon_greedy
3678,3,epsilon_greedy
3679,3,epsilon_greedy
3680,3,epsilon_greedy
3681,3,epsilon_greedy
3682,3,epsilon_greedy
3683,3,epsilon_greedy
3684,3,epsilon_greedy
3685,3,epsilon_greedy
3686,3,epsilon_greedy
3687,3,epsilon_greedy
3688,3,epsilon_greedy
3689,3,epsilon_greedy
3690,3,epsilon_greedy
3691,3,epsilon_greedy
3692,3,epsilon_greedy
3693,3,epsilon_greedy
3694,3,epsilon_greedy
3695,3,epsilon_greedy
3696,3,epsilon_greedy
3697,3,epsilon_greedy
3698,3,epsilon_greedy
3699,3,epsilon_greedy
3700,3,epsilon_greedy
3701,3,epsilon_greedy
3702,3,epsilon_greedy
3703,3,epsilon_greedy
3704,3,epsilon_greedy
3705,3,epsilon_greedy
3706,3,epsilon_greedy
3707,3,epsilon_greedy
3708,3,epsilon_greedy
3709,3,epsilon_greedy
3710,3,epsilon_greedy
3711,3,epsilon_greedy
3712,3,epsilon_greedy
3713,3,epsilon_greedy
3714,3,epsilon_greedy
3715,3,epsilon_greedy
3716,3,epsilon_greedy
3717,3,epsilon_greedy
3718,3,epsilon_greedy
3719,3,epsilon_greedy
3720,3,epsilon_greedy
3721,3,epsilon_greedy
3722,3,epsilon_greedy
3723,3,epsilon_greedy
3724,3,epsilon_greedy
3725,3,epsilon_greedy
3726,3,epsilon_greedy
3727,3,epsilon_greedy
3728,3,epsilon_greedy
3729,3,epsilon_greedy
3730,3,epsilon_greedy
3731,3,epsilon_greedy
3732,3,epsilon_greedy
3733,3,epsilon_greedy
3734,3,epsilon_greedy
3735,3,epsilon_greedy
3736,3,epsilon_greedy
3737,3,epsilon_greedy
3738,3,epsilon_greedy
3739,3,epsilon_greedy
3740,3,epsilon_greedy
3741,3,epsilon_greedy
3742,3,epsilon_greedy
3743,3,epsilon_greedy
3744,3,epsilon_greedy
3745,3,epsilon_greedy
3746,3,epsilon_greedy
3747,3,epsilon_greedy
3748,3,epsilon_greedy
3749,3,epsilon_greedy
3750,3,epsilon_greedy
3751,3,epsilon_greedy
3752,3,epsilon_greedy
3753,3,epsilon_greedy
3754,3,epsilon_greedy
3755,3,epsilon_greedy
3756,3,epsilon_greedy
3757,3,epsilon_greedy
3758,3,epsilon_greedy
3759,3,epsilon_greedy
3760,3,epsilon_greedy
3761,3,epsilon_greedy
3762,3,epsilon_greedy
3763,3,epsilon_greedy
3764,3,epsilon_greedy
3765,3,epsilon_greedy
3766,3,epsilon_greedy
3767,3,epsilon_greedy
3768,3,epsilon_greedy
3769,3,epsilon_greedy
3770,3,epsilon_greedy
3771,3,epsilon_greedy
3772,3,epsilon_greedy
3773,3,epsilon_greedy
3774,3,epsilon_greedy
3775,3,epsilon_greedy
3776,3,epsilon_greedy
3777,3,epsilon_greedy
3778,3,epsilon_greedy
3779,3,epsilon_greedy
3780,3,epsilon_greedy
3781,3,epsilon_greedy
3782,3,epsilon_greedy
3783,3,epsilon_greedy
3784,3,epsilon_greedy
3785,3,epsilon_greedy
3786,3,epsilon_greedy
3787,3,epsilon_greedy
3788,3,epsilon_greedy
3789,3,epsilon_greedy
3790,3,epsilon_greedy
3791,3,epsilon_greedy
3792,3,epsilon_greedy
3793,3,epsilon_greedy
3794,3,epsilon_greedy
3795,3,epsilon_greedy
3796,3,epsilon_greedy
3797,3,epsilon_greedy
3798,3,epsilon_greedy
3799,3,epsilon_greedy
3800,3,epsilon_greedy
3801,3,epsilon_greedy
3802,3,epsilon_greedy
3803,3,epsilon_greedy
3804,3,epsilon_greedy
3805,3,epsilon_greedy
3806,3,epsilon_greedy
3807,3,epsilon_greedy
3808,3,epsilon_greedy
3809,3,epsilon_greedy
3810,3,epsilon_greedy
3811,3,epsilon_greedy
3812,3,epsilon_greedy
3813,3,epsilon_greedy
3814,3,epsilon_greedy
3815,3,epsilon_greedy
3816,3,epsilon_greedy
3817,3,epsilon_greedy
3818,3,epsilon_greedy
3819,3,epsilon_greedy
3820,3,epsilon_greedy
3821,3,epsilon_greedy
3822,3,epsilon_greedy
3823,3,epsilon_greedy
3824,3,epsilon_greedy
3825,3,epsilon_greedy
3826,3,epsilon_greedy
3827,3,epsilon_greedy
3828,3,epsilon_greedy
3829,3,epsilon_greedy
3830,3,epsilon_greedy
3831,3,epsilon_greedy
3832,3,epsilon_greedy
3833,3,epsilon_greedy
3834,3,epsilon_greedy
3835,3,epsilon_greedy
3836,3,epsilon_greedy
3837,3,epsilon_greedy
3838,3,epsilon_greedy
3839,3,epsilon_greedy
3840,3,epsilon_greedy
3841,3,epsilon_greedy
3842,3,epsilon_greedy
3843,3,epsilon_greedy
3844,3,epsilon_greedy
3845,3,epsilon_greedy
3846,3,epsilon_greedy
3847,3,epsilon_greedy
3848,3,epsilon_greedy
3849,3,epsilon_greedy
3850,3,epsilon_greedy
3851,3,epsilon_greedy
3852,3,epsilon_greedy
3853,3,epsilon_greedy
3854,3,epsilon_greedy
3855,3,epsilon_greedy
3856,3,epsilon_greedy
3857,3,epsilon_greedy
3858,3,epsilon_greedy
3859,3,epsilon_greedy
3860,3,epsilon_greedy
3861,3,epsilon_greedy
3862,3,epsilon_greedy
3863,3,epsilon_greedy
3864,3,epsilon_greedy
3865,3,epsilon_greedy
3866,3,epsilon_greedy
3867,3,epsilon_greedy
3868,3,epsilon_greedy
3869,3,epsilon_greedy
3870,3,epsilon_greedy
3871,3,epsilon_greedy
3872,3,epsilon_greedy
3873,3,epsilon_greedy
3874,3,epsilon_greedy
3875,3,epsilon_greedy
3876,3,epsilon_greedy
3877,3,epsilon_greedy
3878,3,epsilon_greedy
3879,3,epsilon_greedy
3880,3,epsilon_greedy
3881,3,epsilon_greedy
3882,3,epsilon_greedy
3883,3,epsilon_greedy
3884,3,epsilon_greedy
3885,3,epsilon_greedy
3886,3,epsilon_greedy
3887,3,epsilon_greedy
3888,3,epsilon_greedy
3889,3,epsilon_greedy
3890,3,epsilon_greedy
3891,3,epsilon_greedy
3892,3,epsilon_greedy
3893,3,epsilon_greedy
3894,3,epsilon_greedy
3895,3,epsilon_greedy
3896,3,epsilon_greedy
3897,3,epsilon_greedy
3898,3,epsilon_greedy
3899,3,epsilon_greedy
3900,3,epsilon_greedy
3901,3,epsilon_greedy
3902,3,epsilon_greedy
3903,3,epsilon_greedy
3904,3,epsilon_greedy
3905,3,epsilon_greedy
3906,3,epsilon_greedy
3907,3,epsilon_greedy
3908,3,epsilon_greedy
3909,3,epsilon_greedy
3910,3,epsilon_greedy
3911,3,epsilon_greedy
3912,3,epsilon_greedy
3913,3,epsilon_greedy
3914,3,epsilon_greedy
3915,3,epsilon_greedy
3916,3,epsilon_greedy
3917,3,epsilon_greedy
3918,3,epsilon_greedy
3919,3,epsilon_greedy
3920,3,epsilon_greedy
3921,3,epsilon_greedy
3922,3,epsilon_greedy
3923,3,epsilon_greedy
3924,3,epsilon_greedy
3925,3,epsilon_greedy
3926,3,epsilon_greedy
3927,3,epsilon_greedy
3928,3,epsilon_greedy
3929,3,epsilon_greedy
3930,3,epsilon_greedy
3931,3,epsilon_greedy
3932,3,epsilon_greedy
3933,3,epsilon_greedy
3934,3,epsilon_greedy
3935,3,epsilon_greedy
3936,3,epsilon_greedy
3937,3,epsilon_greedy
3938,3,epsilon_greedy
3939,3,epsilon_greedy
3940,3,epsilon_greedy
3941,3,epsilon_greedy
3942,3,epsilon_greedy
3943,3,epsilon_greedy
3944,3,epsilon_greedy
3945,3,epsilon_greedy
3946,3,epsilon_greedy
3947,3,epsilon_greedy
3948,3,epsilon_greedy
3949,3,epsilon_greedy
3950,3,epsilon_greedy
3951,3,epsilon_greedy
3952,3,epsilon_greedy
3953,3,epsilon_greedy
3954,3,epsilon_greedy
3955,3,epsilon_greedy
3956,3,epsilon_greedy
3957,3,epsilon_greedy
3958,3,epsilon_greedy
3959,3,epsilon_greedy
3960,3,epsilon_greedy
3961,3,epsilon_greedy
3962,3,epsilon_greedy
3963,3,epsilon_greedy
3964,3,epsilon_greedy
3965,3,epsilon_greedy
3966,3,epsilon_greedy
3967,3,epsilon_greedy
3968,3,epsilon_greedy
3969,3,epsilon_greedy
3970,3,epsilon_greedy
3971,3,epsilon_greedy
3972,3,epsilon_greedy
3973,3,epsilon_greedy
3974,3,epsilon_greedy
3975,3,epsilon_greedy
3976,3,epsilon_greedy
3977,3,epsilon_greedy
3978,3,epsilon_greedy
3979,3,epsilon_greedy
3980,3,epsilon_greedy
3981,3,epsilon_greedy
3982,3,epsilon_greedy
3983,3,epsilon_greedy
3984,3,epsilon_greedy
3985,3,epsilon_greedy
3986,3,epsilon_greedy
3987,3,epsilon_greedy
3988,3,epsilon_greedy
3989,3,epsilon_greedy
3990,3,epsilon_greedy
3991,3,epsilon_greedy
3992,3,epsilon_greedy
3993,3,epsilon_greedy
3994,3,epsilon_greedy
3995,3,epsilon_greedy
3996,3,epsilon_greedy
3997,3,epsilon_greedy
3998,3,epsilon_greedy
3999,3,epsilon_greedy
4000,3,epsilon_greedy
4001,3,epsilon_greedy
4002,3,epsilon_greedy
4003,3,epsilon_greedy
4004,3,epsilon_greedy
4005,3,epsilon_greedy
4006,3,epsilon_greedy
4007,3,epsilon_greedy
4008,3,epsilon_greedy
4009,3,epsilon_greedy
4010,3,epsilon_greedy
4011,3,epsilon_greedy
4012,3,epsilon_greedy
4013,3,epsilon_greedy
4014,3,epsilon_greedy
4015,3,epsilon_greedy
4016,3,epsilon_greedy
4017,3,epsilon_greedy
4018,3,epsilon_greedy
4019,3,epsilon_greedy
4020,3,epsilon_greedy
4021,3,epsilon_greedy
4022,3,epsilon_greedy
4023,3,epsilon_greedy
4024,3,epsilon_greedy
4025,3,epsilon_greedy
4026,3,epsilon_greedy
4027,3,epsilon_greedy
4028,3,epsilon_greedy
4029,3,epsilon_greedy
4030,3,epsilon_greedy
4031,3,epsilon_greedy
4032,3,epsilon_greedy
4033,3,epsilon_greedy
4034,3,epsilon_greedy
4035,3,epsilon_greedy
4036,3,epsilon_greedy
4037,3,epsilon_greedy
4038,3,epsilon_greedy
4039,3,epsilon_greedy
4040,3,epsilon_greedy
4041,3,epsilon_greedy
4042,3,epsilon_greedy
4043,3,epsilon_greedy
4044,3,epsilon_greedy
4045,3,epsilon_greedy
4046,3,epsilon_greedy
4047,3,epsilon_greedy
4048,3,epsilon_greedy
4049,3,epsilon_greedy
4050,3,epsilon_greedy
4051,3,epsilon_greedy
4052,3,epsilon_greedy
4053,3,epsilon_greedy
4054,3,epsilon_greedy
4055,3,epsilon_greedy
4056,3,epsilon_greedy
4057,3,epsilon_greedy
4058,3,epsilon_greedy
4059,3,epsilon_greedy
4060,3,epsilon_greedy
