Bandit,Reward,Algorithm
3178,1,thompson_sampling
3179,1,thompson_sampling
3180,1,thompson_sampling
3181,1,thompson_sampling
3182,1,thompson_sampling
3183,1,thompson_sampling
3184,1,thompson_sampling
3185,1,thompson_sampling
3186,1,thompson_sampling
3187,1,thompson_sampling
3188,1,thompson_sampling
3189,1,thompson_sampling
3190,1,thompson_sampling
3191,1,thompson_sampling
3192,1,thompson_sampling
3193,1,thompson_sampling
3194,1,thompson_sampling
3195,1,thompson_sampling
3196,1,thompson_sampling
3197,1,thompson_sampling
3198,1,thompson_sampling
3199,1,thompson_sampling
3200,1,thompson_sampling
3201,1,thompson_sampling
3202,1,thompson_sampling
3203,1,thompson_sampling
3204,1,thompson_sampling
3205,1,thompson_sampling
3206,1,thompson_sampling
3207,1,thompson_sampling
3208,1,thompson_sampling
3209,1,thompson_sampling
3210,1,thompson_sampling
3211,1,thompson_sampling
3212,1,thompson_sampling
3213,1,thompson_sampling
3214,1,thompson_sampling
3215,1,thompson_sampling
3216,1,thompson_sampling
3217,1,thompson_sampling
3218,1,thompson_sampling
3219,1,thompson_sampling
3220,1,thompson_sampling
3221,1,thompson_sampling
3222,1,thompson_sampling
3223,1,thompson_sampling
3224,1,thompson_sampling
3225,1,thompson_sampling
3226,2,thompson_sampling
3227,1,thompson_sampling
3228,1,thompson_sampling
3229,1,thompson_sampling
3230,1,thompson_sampling
3231,1,thompson_sampling
3232,1,thompson_sampling
3233,1,thompson_sampling
3234,1,thompson_sampling
3235,1,thompson_sampling
3236,1,thompson_sampling
3237,1,thompson_sampling
3238,1,thompson_sampling
3239,1,thompson_sampling
3240,1,thompson_sampling
3241,1,thompson_sampling
3242,1,thompson_sampling
3243,1,thompson_sampling
3244,1,thompson_sampling
3245,1,thompson_sampling
3246,1,thompson_sampling
3247,1,thompson_sampling
3248,1,thompson_sampling
3249,1,thompson_sampling
3250,1,thompson_sampling
3251,1,thompson_sampling
3252,1,thompson_sampling
3253,1,thompson_sampling
3254,1,thompson_sampling
3255,1,thompson_sampling
3256,1,thompson_sampling
3257,1,thompson_sampling
3258,1,thompson_sampling
3259,1,thompson_sampling
3260,1,thompson_sampling
3261,1,thompson_sampling
3262,1,thompson_sampling
3263,1,thompson_sampling
3264,1,thompson_sampling
3265,1,thompson_sampling
3266,1,thompson_sampling
3267,1,thompson_sampling
3268,1,thompson_sampling
3269,1,thompson_sampling
3270,1,thompson_sampling
3271,1,thompson_sampling
3272,1,thompson_sampling
3273,1,thompson_sampling
3274,1,thompson_sampling
3275,1,thompson_sampling
3276,1,thompson_sampling
3277,1,thompson_sampling
3278,1,thompson_sampling
3279,1,thompson_sampling
3280,1,thompson_sampling
3281,1,thompson_sampling
3282,1,thompson_sampling
3283,1,thompson_sampling
3284,1,thompson_sampling
3285,1,thompson_sampling
3286,1,thompson_sampling
3287,1,thompson_sampling
3288,1,thompson_sampling
3289,1,thompson_sampling
3290,1,thompson_sampling
3291,1,thompson_sampling
3292,1,thompson_sampling
3293,1,thompson_sampling
3294,1,thompson_sampling
3295,1,thompson_sampling
3296,1,thompson_sampling
3297,1,thompson_sampling
3298,1,thompson_sampling
3299,1,thompson_sampling
3300,1,thompson_sampling
3301,1,thompson_sampling
3302,1,thompson_sampling
3303,1,thompson_sampling
3304,1,thompson_sampling
3305,1,thompson_sampling
3306,1,thompson_sampling
3307,1,thompson_sampling
3308,1,thompson_sampling
3309,1,thompson_sampling
3310,1,thompson_sampling
3311,1,thompson_sampling
3312,1,thompson_sampling
3313,1,thompson_sampling
3314,1,thompson_sampling
3315,1,thompson_sampling
3316,1,thompson_sampling
3317,1,thompson_sampling
3318,1,thompson_sampling
3319,1,thompson_sampling
3320,1,thompson_sampling
3321,1,thompson_sampling
3322,1,thompson_sampling
3323,1,thompson_sampling
3324,1,thompson_sampling
3325,1,thompson_sampling
3326,1,thompson_sampling
3327,1,thompson_sampling
3328,1,thompson_sampling
3329,1,thompson_sampling
3330,1,thompson_sampling
3331,1,thompson_sampling
3332,1,thompson_sampling
3333,1,thompson_sampling
3334,1,thompson_sampling
3335,1,thompson_sampling
3336,1,thompson_sampling
3337,1,thompson_sampling
3338,1,thompson_sampling
3339,1,thompson_sampling
3340,1,thompson_sampling
3341,1,thompson_sampling
3342,1,thompson_sampling
3343,1,thompson_sampling
3344,1,thompson_sampling
3345,1,thompson_sampling
3346,1,thompson_sampling
3347,1,thompson_sampling
3348,1,thompson_sampling
3349,1,thompson_sampling
3350,1,thompson_sampling
3351,1,thompson_sampling
3352,1,thompson_sampling
3353,1,thompson_sampling
3354,1,thompson_sampling
3355,1,thompson_sampling
3356,1,thompson_sampling
3357,1,thompson_sampling
3358,1,thompson_sampling
3359,1,thompson_sampling
3360,1,thompson_sampling
3361,1,thompson_sampling
3362,1,thompson_sampling
3363,1,thompson_sampling
3364,1,thompson_sampling
3365,1,thompson_sampling
3366,1,thompson_sampling
3367,1,thompson_sampling
3368,1,thompson_sampling
3369,1,thompson_sampling
3370,1,thompson_sampling
3371,1,thompson_sampling
3372,1,thompson_sampling
3373,1,thompson_sampling
3374,1,thompson_sampling
3375,1,thompson_sampling
3376,1,thompson_sampling
3377,1,thompson_sampling
3378,1,thompson_sampling
3379,1,thompson_sampling
3380,1,thompson_sampling
3381,1,thompson_sampling
3382,1,thompson_sampling
3383,1,thompson_sampling
3384,1,thompson_sampling
3385,1,thompson_sampling
3386,1,thompson_sampling
3387,1,thompson_sampling
3388,1,thompson_sampling
3389,1,thompson_sampling
3390,1,thompson_sampling
3391,1,thompson_sampling
3392,1,thompson_sampling
3393,1,thompson_sampling
3394,1,thompson_sampling
3395,1,thompson_sampling
3396,1,thompson_sampling
3397,1,thompson_sampling
3398,1,thompson_sampling
3399,1,thompson_sampling
3400,1,thompson_sampling
3401,1,thompson_sampling
3402,1,thompson_sampling
3403,1,thompson_sampling
3404,1,thompson_sampling
3405,1,thompson_sampling
3406,1,thompson_sampling
3407,1,thompson_sampling
3408,1,thompson_sampling
3409,1,thompson_sampling
3410,1,thompson_sampling
3411,1,thompson_sampling
3412,1,thompson_sampling
3413,1,thompson_sampling
3414,1,thompson_sampling
3415,1,thompson_sampling
3416,1,thompson_sampling
3417,1,thompson_sampling
3418,1,thompson_sampling
3419,1,thompson_sampling
3420,1,thompson_sampling
3421,1,thompson_sampling
3422,1,thompson_sampling
3423,1,thompson_sampling
3424,1,thompson_sampling
3425,1,thompson_sampling
3426,1,thompson_sampling
3427,1,thompson_sampling
3428,1,thompson_sampling
3429,1,thompson_sampling
3430,1,thompson_sampling
3431,1,thompson_sampling
3432,1,thompson_sampling
3433,1,thompson_sampling
3434,1,thompson_sampling
3435,1,thompson_sampling
3436,1,thompson_sampling
3437,1,thompson_sampling
3438,1,thompson_sampling
3439,1,thompson_sampling
3440,1,thompson_sampling
3441,1,thompson_sampling
3442,1,thompson_sampling
3443,1,thompson_sampling
3444,1,thompson_sampling
3445,1,thompson_sampling
3446,1,thompson_sampling
3447,1,thompson_sampling
3448,1,thompson_sampling
3449,1,thompson_sampling
3450,1,thompson_sampling
3451,1,thompson_sampling
3452,1,thompson_sampling
3453,1,thompson_sampling
3454,1,thompson_sampling
3455,1,thompson_sampling
3456,1,thompson_sampling
3457,1,thompson_sampling
3458,1,thompson_sampling
3459,1,thompson_sampling
3460,1,thompson_sampling
3461,1,thompson_sampling
3462,1,thompson_sampling
3463,1,thompson_sampling
3464,1,thompson_sampling
3465,1,thompson_sampling
3466,1,thompson_sampling
3467,1,thompson_sampling
3468,1,thompson_sampling
3469,1,thompson_sampling
3470,1,thompson_sampling
3471,1,thompson_sampling
3472,1,thompson_sampling
3473,1,thompson_sampling
3474,1,thompson_sampling
3475,1,thompson_sampling
3476,1,thompson_sampling
3477,1,thompson_sampling
3478,1,thompson_sampling
3479,1,thompson_sampling
3480,1,thompson_sampling
3481,1,thompson_sampling
3482,1,thompson_sampling
3483,1,thompson_sampling
3484,1,thompson_sampling
3485,1,thompson_sampling
3486,1,thompson_sampling
3487,1,thompson_sampling
3488,1,thompson_sampling
3489,1,thompson_sampling
3490,1,thompson_sampling
3491,1,thompson_sampling
3492,1,thompson_sampling
3493,1,thompson_sampling
3494,1,thompson_sampling
3495,1,thompson_sampling
3496,1,thompson_sampling
3497,1,thompson_sampling
3498,1,thompson_sampling
3499,1,thompson_sampling
3500,1,thompson_sampling
3501,1,thompson_sampling
3502,1,thompson_sampling
3503,1,thompson_sampling
3504,1,thompson_sampling
3505,1,thompson_sampling
3506,1,thompson_sampling
3507,1,thompson_sampling
3508,1,thompson_sampling
3509,1,thompson_sampling
3510,1,thompson_sampling
3511,1,thompson_sampling
3512,1,thompson_sampling
3513,1,thompson_sampling
3514,1,thompson_sampling
3515,1,thompson_sampling
3516,1,thompson_sampling
3517,1,thompson_sampling
3518,1,thompson_sampling
3519,1,thompson_sampling
3520,1,thompson_sampling
3521,1,thompson_sampling
3522,1,thompson_sampling
3523,1,thompson_sampling
3524,1,thompson_sampling
3525,1,thompson_sampling
3526,1,thompson_sampling
3527,1,thompson_sampling
3528,1,thompson_sampling
3529,1,thompson_sampling
3530,1,thompson_sampling
3531,1,thompson_sampling
3532,1,thompson_sampling
3533,1,thompson_sampling
3534,1,thompson_sampling
3535,1,thompson_sampling
3536,1,thompson_sampling
3537,1,thompson_sampling
3538,1,thompson_sampling
3539,1,thompson_sampling
3540,1,thompson_sampling
3541,1,thompson_sampling
3542,1,thompson_sampling
3543,1,thompson_sampling
3544,1,thompson_sampling
3545,1,thompson_sampling
3546,1,thompson_sampling
3547,1,thompson_sampling
3548,1,thompson_sampling
3549,1,thompson_sampling
3550,1,thompson_sampling
3551,1,thompson_sampling
3552,1,thompson_sampling
3553,1,thompson_sampling
3554,1,thompson_sampling
3555,1,thompson_sampling
3556,1,thompson_sampling
3557,1,thompson_sampling
3558,1,thompson_sampling
3559,1,thompson_sampling
3560,1,thompson_sampling
3561,1,thompson_sampling
3562,1,thompson_sampling
3563,1,thompson_sampling
3564,1,thompson_sampling
3565,1,thompson_sampling
3566,1,thompson_sampling
3567,1,thompson_sampling
3568,1,thompson_sampling
3569,1,thompson_sampling
3570,1,thompson_sampling
3571,1,thompson_sampling
3572,1,thompson_sampling
3573,1,thompson_sampling
3574,1,thompson_sampling
3575,1,thompson_sampling
3576,1,thompson_sampling
3577,1,thompson_sampling
3578,1,thompson_sampling
3579,1,thompson_sampling
3580,1,thompson_sampling
3581,1,thompson_sampling
3582,1,thompson_sampling
3583,1,thompson_sampling
3584,1,thompson_sampling
3585,1,thompson_sampling
3586,1,thompson_sampling
3587,1,thompson_sampling
3588,1,thompson_sampling
3589,1,thompson_sampling
3590,1,thompson_sampling
3591,1,thompson_sampling
3592,1,thompson_sampling
3593,1,thompson_sampling
3594,1,thompson_sampling
3595,1,thompson_sampling
3596,1,thompson_sampling
3597,1,thompson_sampling
3598,1,thompson_sampling
3599,1,thompson_sampling
3600,1,thompson_sampling
3601,1,thompson_sampling
3602,1,thompson_sampling
3603,1,thompson_sampling
3604,1,thompson_sampling
3605,1,thompson_sampling
3606,1,thompson_sampling
3607,1,thompson_sampling
3608,1,thompson_sampling
3609,1,thompson_sampling
3610,1,thompson_sampling
3611,1,thompson_sampling
3612,1,thompson_sampling
3613,1,thompson_sampling
3614,1,thompson_sampling
3615,1,thompson_sampling
3616,1,thompson_sampling
3617,1,thompson_sampling
3618,1,thompson_sampling
3619,1,thompson_sampling
3620,1,thompson_sampling
3621,1,thompson_sampling
3622,1,thompson_sampling
3623,1,thompson_sampling
3624,1,thompson_sampling
3625,1,thompson_sampling
3626,1,thompson_sampling
3627,1,thompson_sampling
3628,1,thompson_sampling
3629,1,thompson_sampling
3630,1,thompson_sampling
3631,1,thompson_sampling
3632,1,thompson_sampling
3633,1,thompson_sampling
3634,1,thompson_sampling
3635,1,thompson_sampling
3636,1,thompson_sampling
3637,1,thompson_sampling
3638,1,thompson_sampling
3639,1,thompson_sampling
3640,1,thompson_sampling
3641,1,thompson_sampling
3642,1,thompson_sampling
3643,1,thompson_sampling
3644,1,thompson_sampling
3645,1,thompson_sampling
3646,1,thompson_sampling
3647,1,thompson_sampling
3648,1,thompson_sampling
3649,1,thompson_sampling
3650,1,thompson_sampling
3651,1,thompson_sampling
3652,1,thompson_sampling
3653,1,thompson_sampling
3654,1,thompson_sampling
3655,1,thompson_sampling
3656,1,thompson_sampling
3657,1,thompson_sampling
3658,1,thompson_sampling
3659,1,thompson_sampling
3660,1,thompson_sampling
3661,1,thompson_sampling
3662,1,thompson_sampling
3663,1,thompson_sampling
3664,1,thompson_sampling
3665,1,thompson_sampling
3666,1,thompson_sampling
3667,1,thompson_sampling
3668,1,thompson_sampling
3669,1,thompson_sampling
3670,1,thompson_sampling
3671,1,thompson_sampling
3672,1,thompson_sampling
3673,1,thompson_sampling
3674,1,thompson_sampling
3675,1,thompson_sampling
3676,1,thompson_sampling
3677,1,thompson_sampling
3678,1,thompson_sampling
3679,1,thompson_sampling
3680,1,thompson_sampling
3681,1,thompson_sampling
3682,1,thompson_sampling
3683,1,thompson_sampling
3684,1,thompson_sampling
3685,1,thompson_sampling
3686,1,thompson_sampling
3687,1,thompson_sampling
3688,1,thompson_sampling
3689,1,thompson_sampling
3690,1,thompson_sampling
3691,1,thompson_sampling
3692,1,thompson_sampling
3693,1,thompson_sampling
3694,1,thompson_sampling
3695,1,thompson_sampling
3696,1,thompson_sampling
3697,1,thompson_sampling
3698,1,thompson_sampling
3699,1,thompson_sampling
3700,1,thompson_sampling
3701,1,thompson_sampling
3702,1,thompson_sampling
3703,1,thompson_sampling
3704,1,thompson_sampling
3705,1,thompson_sampling
3706,1,thompson_sampling
3707,1,thompson_sampling
3708,1,thompson_sampling
3709,1,thompson_sampling
3710,1,thompson_sampling
3711,1,thompson_sampling
3712,1,thompson_sampling
3713,1,thompson_sampling
3714,1,thompson_sampling
3715,1,thompson_sampling
3716,1,thompson_sampling
3717,1,thompson_sampling
3718,1,thompson_sampling
3719,1,thompson_sampling
3720,1,thompson_sampling
3721,1,thompson_sampling
3722,1,thompson_sampling
3723,1,thompson_sampling
3724,1,thompson_sampling
3725,1,thompson_sampling
3726,1,thompson_sampling
3727,1,thompson_sampling
3728,1,thompson_sampling
3729,1,thompson_sampling
3730,1,thompson_sampling
3731,1,thompson_sampling
3732,1,thompson_sampling
3733,1,thompson_sampling
3734,1,thompson_sampling
3735,1,thompson_sampling
3736,1,thompson_sampling
3737,1,thompson_sampling
3738,1,thompson_sampling
3739,1,thompson_sampling
3740,1,thompson_sampling
3741,1,thompson_sampling
3742,1,thompson_sampling
3743,1,thompson_sampling
3744,1,thompson_sampling
3745,1,thompson_sampling
3746,1,thompson_sampling
3747,1,thompson_sampling
3748,1,thompson_sampling
3749,1,thompson_sampling
3750,1,thompson_sampling
3751,1,thompson_sampling
3752,1,thompson_sampling
3753,1,thompson_sampling
3754,1,thompson_sampling
3755,1,thompson_sampling
3756,1,thompson_sampling
3757,1,thompson_sampling
3758,1,thompson_sampling
3759,1,thompson_sampling
3760,1,thompson_sampling
3761,1,thompson_sampling
3762,1,thompson_sampling
3763,1,thompson_sampling
3764,1,thompson_sampling
3765,1,thompson_sampling
3766,1,thompson_sampling
3767,1,thompson_sampling
3768,1,thompson_sampling
3769,1,thompson_sampling
3770,1,thompson_sampling
3771,1,thompson_sampling
3772,1,thompson_sampling
3773,1,thompson_sampling
3774,1,thompson_sampling
3775,1,thompson_sampling
3776,1,thompson_sampling
3777,1,thompson_sampling
3778,1,thompson_sampling
3779,1,thompson_sampling
3780,1,thompson_sampling
3781,1,thompson_sampling
3782,1,thompson_sampling
3783,1,thompson_sampling
3784,1,thompson_sampling
3785,1,thompson_sampling
3786,1,thompson_sampling
3787,1,thompson_sampling
3788,1,thompson_sampling
3789,1,thompson_sampling
3790,1,thompson_sampling
3791,1,thompson_sampling
3792,1,thompson_sampling
3793,1,thompson_sampling
3794,1,thompson_sampling
3795,1,thompson_sampling
3796,1,thompson_sampling
3797,1,thompson_sampling
3798,1,thompson_sampling
3799,1,thompson_sampling
3800,1,thompson_sampling
3801,1,thompson_sampling
3802,1,thompson_sampling
3803,1,thompson_sampling
3804,1,thompson_sampling
3805,1,thompson_sampling
3806,1,thompson_sampling
3807,1,thompson_sampling
3808,1,thompson_sampling
3809,1,thompson_sampling
3810,1,thompson_sampling
3811,1,thompson_sampling
3812,1,thompson_sampling
3813,1,thompson_sampling
3814,1,thompson_sampling
3815,1,thompson_sampling
3816,1,thompson_sampling
3817,1,thompson_sampling
3818,1,thompson_sampling
3819,1,thompson_sampling
3820,1,thompson_sampling
3821,1,thompson_sampling
3822,1,thompson_sampling
3823,1,thompson_sampling
3824,1,thompson_sampling
3825,1,thompson_sampling
3826,1,thompson_sampling
3827,1,thompson_sampling
3828,1,thompson_sampling
3829,1,thompson_sampling
3830,1,thompson_sampling
3831,1,thompson_sampling
3832,1,thompson_sampling
3833,1,thompson_sampling
3834,1,thompson_sampling
3835,1,thompson_sampling
3836,1,thompson_sampling
3837,1,thompson_sampling
3838,1,thompson_sampling
3839,1,thompson_sampling
3840,1,thompson_sampling
3841,1,thompson_sampling
3842,1,thompson_sampling
3843,1,thompson_sampling
3844,1,thompson_sampling
3845,1,thompson_sampling
3846,1,thompson_sampling
3847,1,thompson_sampling
3848,1,thompson_sampling
3849,1,thompson_sampling
3850,1,thompson_sampling
3851,1,thompson_sampling
3852,1,thompson_sampling
3853,1,thompson_sampling
3854,1,thompson_sampling
3855,1,thompson_sampling
3856,1,thompson_sampling
3857,1,thompson_sampling
3858,1,thompson_sampling
3859,1,thompson_sampling
3860,1,thompson_sampling
3861,1,thompson_sampling
3862,1,thompson_sampling
3863,1,thompson_sampling
3864,1,thompson_sampling
3865,1,thompson_sampling
3866,1,thompson_sampling
3867,1,thompson_sampling
3868,1,thompson_sampling
3869,1,thompson_sampling
3870,1,thompson_sampling
3871,1,thompson_sampling
3872,1,thompson_sampling
3873,1,thompson_sampling
3874,1,thompson_sampling
3875,1,thompson_sampling
3876,1,thompson_sampling
3877,1,thompson_sampling
3878,1,thompson_sampling
3879,1,thompson_sampling
3880,1,thompson_sampling
3881,1,thompson_sampling
3882,1,thompson_sampling
3883,1,thompson_sampling
3884,1,thompson_sampling
3885,1,thompson_sampling
3886,1,thompson_sampling
3887,1,thompson_sampling
3888,1,thompson_sampling
3889,1,thompson_sampling
3890,1,thompson_sampling
3891,1,thompson_sampling
3892,1,thompson_sampling
3893,1,thompson_sampling
3894,1,thompson_sampling
3895,1,thompson_sampling
3896,1,thompson_sampling
3897,1,thompson_sampling
3898,1,thompson_sampling
3899,1,thompson_sampling
3900,1,thompson_sampling
3901,1,thompson_sampling
3902,1,thompson_sampling
3903,1,thompson_sampling
3904,1,thompson_sampling
3905,1,thompson_sampling
3906,1,thompson_sampling
3907,1,thompson_sampling
3908,1,thompson_sampling
3909,1,thompson_sampling
3910,1,thompson_sampling
3911,1,thompson_sampling
3912,1,thompson_sampling
3913,1,thompson_sampling
3914,1,thompson_sampling
3915,1,thompson_sampling
3916,1,thompson_sampling
3917,1,thompson_sampling
3918,1,thompson_sampling
3919,1,thompson_sampling
3920,1,thompson_sampling
3921,1,thompson_sampling
3922,1,thompson_sampling
3923,1,thompson_sampling
3924,1,thompson_sampling
3925,1,thompson_sampling
3926,1,thompson_sampling
3927,1,thompson_sampling
3928,1,thompson_sampling
3929,1,thompson_sampling
3930,1,thompson_sampling
3931,1,thompson_sampling
3932,1,thompson_sampling
3933,1,thompson_sampling
3934,1,thompson_sampling
3935,1,thompson_sampling
3936,1,thompson_sampling
3937,1,thompson_sampling
3938,1,thompson_sampling
3939,1,thompson_sampling
3940,1,thompson_sampling
3941,1,thompson_sampling
3942,1,thompson_sampling
3943,1,thompson_sampling
3944,1,thompson_sampling
3945,1,thompson_sampling
3946,1,thompson_sampling
3947,1,thompson_sampling
3948,1,thompson_sampling
3949,1,thompson_sampling
3950,1,thompson_sampling
3951,1,thompson_sampling
3952,1,thompson_sampling
3953,1,thompson_sampling
3954,1,thompson_sampling
3955,1,thompson_sampling
3956,1,thompson_sampling
3957,1,thompson_sampling
3958,1,thompson_sampling
3959,1,thompson_sampling
3960,1,thompson_sampling
3961,1,thompson_sampling
3962,1,thompson_sampling
3963,1,thompson_sampling
3964,1,thompson_sampling
3965,1,thompson_sampling
3966,1,thompson_sampling
3967,1,thompson_sampling
3968,1,thompson_sampling
3969,1,thompson_sampling
3970,1,thompson_sampling
3971,1,thompson_sampling
3972,1,thompson_sampling
3973,1,thompson_sampling
3974,1,thompson_sampling
3975,1,thompson_sampling
3976,1,thompson_sampling
3977,1,thompson_sampling
3978,1,thompson_sampling
3979,1,thompson_sampling
3980,1,thompson_sampling
3981,1,thompson_sampling
3982,1,thompson_sampling
3983,1,thompson_sampling
3984,1,thompson_sampling
3985,1,thompson_sampling
3986,1,thompson_sampling
3987,1,thompson_sampling
3988,1,thompson_sampling
3989,1,thompson_sampling
3990,1,thompson_sampling
3991,1,thompson_sampling
3992,1,thompson_sampling
3993,1,thompson_sampling
3994,1,thompson_sampling
3995,1,thompson_sampling
3996,1,thompson_sampling
3997,1,thompson_sampling
3998,1,thompson_sampling
3999,1,thompson_sampling
4000,1,thompson_sampling
4001,1,thompson_sampling
4002,1,thompson_sampling
4003,1,thompson_sampling
4004,1,thompson_sampling
4005,1,thompson_sampling
4006,1,thompson_sampling
4007,1,thompson_sampling
4008,1,thompson_sampling
4009,1,thompson_sampling
4010,1,thompson_sampling
4011,1,thompson_sampling
4012,1,thompson_sampling
4013,1,thompson_sampling
4014,1,thompson_sampling
4015,1,thompson_sampling
4016,1,thompson_sampling
4017,1,thompson_sampling
4018,1,thompson_sampling
4019,1,thompson_sampling
4020,1,thompson_sampling
4021,1,thompson_sampling
4022,1,thompson_sampling
4023,1,thompson_sampling
4024,1,thompson_sampling
4025,1,thompson_sampling
4026,1,thompson_sampling
4027,1,thompson_sampling
4028,1,thompson_sampling
4029,1,thompson_sampling
4030,1,thompson_sampling
4031,1,thompson_sampling
4032,1,thompson_sampling
4033,1,thompson_sampling
4034,1,thompson_sampling
4035,1,thompson_sampling
4036,1,thompson_sampling
4037,1,thompson_sampling
4038,1,thompson_sampling
4039,1,thompson_sampling
4040,1,thompson_sampling
4041,1,thompson_sampling
4042,1,thompson_sampling
4043,1,thompson_sampling
4044,1,thompson_sampling
4045,1,thompson_sampling
4046,1,thompson_sampling
4047,1,thompson_sampling
4048,1,thompson_sampling
4049,1,thompson_sampling
4050,1,thompson_sampling
4051,1,thompson_sampling
4052,1,thompson_sampling
4053,1,thompson_sampling
4054,1,thompson_sampling
4055,1,thompson_sampling
4056,1,thompson_sampling
4057,1,thompson_sampling
4058,1,thompson_sampling
4059,1,thompson_sampling
4060,1,thompson_sampling
4061,1,thompson_sampling
4062,1,thompson_sampling
4063,1,thompson_sampling
4064,1,thompson_sampling
4065,1,thompson_sampling
4066,1,thompson_sampling
4067,1,thompson_sampling
4068,1,thompson_sampling
4069,1,thompson_sampling
4070,1,thompson_sampling
4071,1,thompson_sampling
4072,1,thompson_sampling
4073,1,thompson_sampling
4074,1,thompson_sampling
4075,1,thompson_sampling
4076,1,thompson_sampling
4077,1,thompson_sampling
4078,1,thompson_sampling
4079,1,thompson_sampling
4080,1,thompson_sampling
4081,1,thompson_sampling
4082,1,thompson_sampling
4083,1,thompson_sampling
4084,1,thompson_sampling
4085,1,thompson_sampling
4086,1,thompson_sampling
4087,1,thompson_sampling
4088,1,thompson_sampling
4089,1,thompson_sampling
4090,1,thompson_sampling
4091,1,thompson_sampling
4092,1,thompson_sampling
4093,1,thompson_sampling
4094,1,thompson_sampling
4095,1,thompson_sampling
4096,1,thompson_sampling
4097,1,thompson_sampling
4098,1,thompson_sampling
4099,1,thompson_sampling
4100,1,thompson_sampling
4101,1,thompson_sampling
4102,1,thompson_sampling
4103,1,thompson_sampling
4104,1,thompson_sampling
4105,1,thompson_sampling
4106,1,thompson_sampling
4107,1,thompson_sampling
4108,1,thompson_sampling
4109,1,thompson_sampling
4110,1,thompson_sampling
4111,1,thompson_sampling
4112,1,thompson_sampling
4113,1,thompson_sampling
4114,1,thompson_sampling
4115,1,thompson_sampling
4116,1,thompson_sampling
4117,1,thompson_sampling
4118,1,thompson_sampling
4119,1,thompson_sampling
4120,1,thompson_sampling
4121,1,thompson_sampling
4122,1,thompson_sampling
4123,1,thompson_sampling
4124,1,thompson_sampling
4125,1,thompson_sampling
4126,1,thompson_sampling
4127,1,thompson_sampling
4128,1,thompson_sampling
4129,1,thompson_sampling
4130,2,thompson_sampling
4131,1,thompson_sampling
4132,1,thompson_sampling
4133,1,thompson_sampling
4134,1,thompson_sampling
4135,1,thompson_sampling
4136,1,thompson_sampling
4137,1,thompson_sampling
4138,1,thompson_sampling
4139,1,thompson_sampling
4140,1,thompson_sampling
4141,1,thompson_sampling
4142,1,thompson_sampling
4143,1,thompson_sampling
4144,1,thompson_sampling
4145,1,thompson_sampling
4146,1,thompson_sampling
4147,1,thompson_sampling
4148,1,thompson_sampling
4149,1,thompson_sampling
4150,1,thompson_sampling
4151,1,thompson_sampling
4152,1,thompson_sampling
4153,1,thompson_sampling
4154,1,thompson_sampling
4155,1,thompson_sampling
4156,1,thompson_sampling
4157,1,thompson_sampling
4158,1,thompson_sampling
4159,1,thompson_sampling
4160,1,thompson_sampling
4161,1,thompson_sampling
4162,1,thompson_sampling
4163,1,thompson_sampling
4164,1,thompson_sampling
4165,1,thompson_sampling
4166,1,thompson_sampling
4167,1,thompson_sampling
4168,1,thompson_sampling
4169,1,thompson_sampling
4170,1,thompson_sampling
4171,1,thompson_sampling
4172,1,thompson_sampling
4173,1,thompson_sampling
4174,1,thompson_sampling
4175,1,thompson_sampling
4176,1,thompson_sampling
4177,1,thompson_sampling
4178,1,thompson_sampling
4179,1,thompson_sampling
4180,1,thompson_sampling
4181,1,thompson_sampling
4182,1,thompson_sampling
4183,1,thompson_sampling
4184,1,thompson_sampling
4185,1,thompson_sampling
4186,1,thompson_sampling
4187,1,thompson_sampling
4188,1,thompson_sampling
4189,1,thompson_sampling
4190,1,thompson_sampling
4191,1,thompson_sampling
4192,1,thompson_sampling
4193,1,thompson_sampling
4194,1,thompson_sampling
4195,1,thompson_sampling
4196,1,thompson_sampling
4197,1,thompson_sampling
4198,1,thompson_sampling
4199,1,thompson_sampling
4200,1,thompson_sampling
4201,1,thompson_sampling
4202,1,thompson_sampling
4203,1,thompson_sampling
4204,1,thompson_sampling
4205,1,thompson_sampling
4206,1,thompson_sampling
4207,1,thompson_sampling
4208,1,thompson_sampling
4209,1,thompson_sampling
4210,1,thompson_sampling
4211,1,thompson_sampling
4212,1,thompson_sampling
4213,1,thompson_sampling
4214,1,thompson_sampling
4215,1,thompson_sampling
4216,1,thompson_sampling
4217,1,thompson_sampling
4218,1,thompson_sampling
4219,1,thompson_sampling
4220,1,thompson_sampling
4221,1,thompson_sampling
4222,1,thompson_sampling
4223,1,thompson_sampling
4224,1,thompson_sampling
4225,1,thompson_sampling
4226,1,thompson_sampling
4227,1,thompson_sampling
4228,1,thompson_sampling
4229,1,thompson_sampling
4230,1,thompson_sampling
4231,1,thompson_sampling
4232,1,thompson_sampling
4233,1,thompson_sampling
4234,1,thompson_sampling
4235,1,thompson_sampling
4236,1,thompson_sampling
4237,1,thompson_sampling
4238,1,thompson_sampling
4239,1,thompson_sampling
4240,1,thompson_sampling
4241,1,thompson_sampling
4242,1,thompson_sampling
4243,1,thompson_sampling
4244,1,thompson_sampling
4245,1,thompson_sampling
4246,1,thompson_sampling
4247,1,thompson_sampling
4248,1,thompson_sampling
4249,1,thompson_sampling
4250,1,thompson_sampling
4251,1,thompson_sampling
4252,1,thompson_sampling
